scope,observed_tier,patch,role,rune_kind,rune_id,rune_name,games,wins,losses,win_rate,pick_rate,pick_rate_denominator,min_games_applied
overall,MIXED,15.17,TOP,rune,9111,凱旋,75,35,40,0.4666666666666667,0.46296296296296297,162,15
overall,MIXED,15.20,JUNGLE,rune,8014,最期の慈悲,75,35,40,0.4666666666666667,0.5681818181818182,132,15
overall,MIXED,16.6,JUNGLE,rune,8014,最期の慈悲,75,35,40,0.4666666666666667,0.4934210526315789,152,15
overall,MIXED,15.10,BOTTOM,rune,8345,ビスケットデリバリー,75,34,41,0.4533333333333333,0.5434782608695652,138,15
overall,MIXED,15.7,JUNGLE,rune,9111,凱旋,75,34,41,0.4533333333333333,0.8152173913043478,92,15
overall,MIXED,16.16,BOTTOM,rune,8347,宇宙の英知,75,34,41,0.4533333333333333,0.11261261261261261,666,15
overall,MIXED,16.12,JUNGLE,rune,8014,最期の慈悲,75,34,41,0.4533333333333333,0.42134831460674155,178,15
overall,MIXED,16.1,BOTTOM,rune,8017,切り崩し,75,32,43,0.4266666666666667,0.487012987012987,154,15
overall,MIXED,15.18,ALL,rune,8017,切り崩し,75,31,44,0.41333333333333333,0.11538461538461539,650,15
overall,MIXED,15.22,ALL,rune,8017,切り崩し,75,30,45,0.4,0.11363636363636363,660,15
overall,MIXED,16.16,TOP,rune,8453,生気付与,75,29,46,0.38666666666666666,0.11261261261261261,666,15
overall,MIXED,16.14,ALL,shard,5013,UNKNOWN(5013),74,43,31,0.581081081081081,0.021264367816091954,3480,15
overall,MIXED,16.18,ALL,rune,8410,疾駆,74,43,31,0.581081081081081,0.04404761904761905,1680,15
overall,MIXED,16.16,TOP,rune,8304,魔法の靴,74,43,31,0.581081081081081,0.1111111111111111,666,15
overall,MIXED,16.13,TOP,rune,8345,ビスケットデリバリー,74,42,32,0.5675675675675675,0.11246200607902736,658,15
overall,MIXED,16.10,ALL,rune,8446,打ちこわし,74,42,32,0.5675675675675675,0.06666666666666667,1110,15
overall,MIXED,15.24,UTILITY,keystone,8229,秘儀の彗星,74,42,32,0.5675675675675675,0.21637426900584794,342,15
overall,MIXED,16.14,MIDDLE,rune,8401,シールドバッシュ,74,41,33,0.5540540540540541,0.10632183908045977,696,15
overall,MIXED,15.22,MIDDLE,rune,8226,マナフローバンド,74,41,33,0.5540540540540541,0.5606060606060606,132,15
overall,MIXED,16.15,MIDDLE,rune,9111,凱旋,74,41,33,0.5540540540540541,0.08958837772397095,826,15
overall,MIXED,15.16,ALL,rune,8140,グリスリー メメント,74,40,34,0.5405405405405406,0.13703703703703704,540,15
overall,MIXED,14.19,ALL,rune,9105,レジェンド: ヘイスト,74,40,34,0.5405405405405406,0.1761904761904762,420,15
overall,MIXED,15.9,ALL,rune,9105,レジェンド: ヘイスト,74,40,34,0.5405405405405406,0.17209302325581396,430,15
overall,MIXED,15.22,BOTTOM,rune,9103,レジェンド: 血脈,74,40,34,0.5405405405405406,0.5606060606060606,132,15
overall,MIXED,15.23,ALL,rune,8106,至極の賞金首狩り,74,40,34,0.5405405405405406,0.12758620689655173,580,15
overall,MIXED,16.14,BOTTOM,rune,8234,追い風,74,40,34,0.5405405405405406,0.10632183908045977,696,15
overall,MIXED,16.2,JUNGLE,rune,8304,魔法の靴,74,40,34,0.5405405405405406,0.5211267605633803,142,15
overall,MIXED,15.9,MIDDLE,shard,5001,UNKNOWN(5001),74,39,35,0.527027027027027,0.8604651162790697,86,15
overall,MIXED,15.11,UTILITY,shard,5008,UNKNOWN(5008),74,39,35,0.527027027027027,0.6981132075471698,106,15
overall,MIXED,15.6,ALL,shard,5008,UNKNOWN(5008),74,39,35,0.527027027027027,0.925,80,15
overall,MIXED,16.8,TOP,rune,8299,背水の陣,74,39,35,0.527027027027027,0.5285714285714286,140,15
overall,MIXED,16.17,TOP,rune,8236,強まる嵐,74,38,36,0.5135135135135135,0.07341269841269842,1008,15
overall,MIXED,14.19,BOTTOM,shard,5001,UNKNOWN(5001),74,37,37,0.5,0.8809523809523809,84,15
overall,MIXED,15.21,TOP,shard,5005,UNKNOWN(5005),74,37,37,0.5,0.6271186440677966,118,15
overall,MIXED,15.21,ALL,rune,8140,グリスリー メメント,74,37,37,0.5,0.12542372881355932,590,15
overall,MIXED,16.2,JUNGLE,rune,9104,レジェンド: 迅速,74,37,37,0.5,0.5211267605633803,142,15
overall,MIXED,16.15,TOP,rune,8304,魔法の靴,74,37,37,0.5,0.08958837772397095,826,15
overall,MIXED,15.9,TOP,shard,5001,UNKNOWN(5001),74,36,38,0.4864864864864865,0.8604651162790697,86,15
overall,MIXED,16.1,BOTTOM,keystone,8008,リーサルテンポ,74,36,38,0.4864864864864865,0.4805194805194805,154,15
overall,MIXED,15.10,ALL,rune,9103,レジェンド: 血脈,74,36,38,0.4864864864864865,0.1072463768115942,690,15
overall,MIXED,15.20,JUNGLE,rune,8304,魔法の靴,74,36,38,0.4864864864864865,0.5606060606060606,132,15
overall,MIXED,15.18,BOTTOM,rune,8345,ビスケットデリバリー,74,35,39,0.47297297297297297,0.5692307692307692,130,15
overall,MIXED,15.12,BOTTOM,rune,8009,冷静沈着,74,35,39,0.47297297297297297,0.7326732673267327,101,15
overall,MIXED,16.5,ALL,keystone,8112,電撃,74,35,39,0.47297297297297297,0.09135802469135802,810,15
overall,MIXED,16.8,JUNGLE,rune,8304,魔法の靴,74,35,39,0.47297297297297297,0.5285714285714286,140,15
overall,MIXED,16.13,TOP,shard,5011,UNKNOWN(5011),74,34,40,0.4594594594594595,0.11246200607902736,658,15
overall,MIXED,15.20,ALL,rune,9103,レジェンド: 血脈,74,34,40,0.4594594594594595,0.11212121212121212,660,15
overall,MIXED,16.8,ALL,rune,8236,強まる嵐,74,34,40,0.4594594594594595,0.10571428571428572,700,15
overall,MIXED,15.20,ALL,rune,8242,気迫,74,34,40,0.4594594594594595,0.11212121212121212,660,15
overall,MIXED,16.14,MIDDLE,rune,8304,魔法の靴,74,33,41,0.44594594594594594,0.10632183908045977,696,15
overall,MIXED,15.10,ALL,keystone,8112,電撃,74,32,42,0.43243243243243246,0.1072463768115942,690,15
overall,MIXED,16.18,ALL,rune,8429,心身調整,74,31,43,0.4189189189189189,0.04404761904761905,1680,15
overall,MIXED,14.20,ALL,rune,8237,追火,74,31,43,0.4189189189189189,0.1608695652173913,460,15
overall,MIXED,15.9,ALL,rune,8009,冷静沈着,74,29,45,0.3918918918918919,0.17209302325581396,430,15
overall,MIXED,16.12,MIDDLE,shard,5005,UNKNOWN(5005),74,25,49,0.33783783783783783,0.4157303370786517,178,15
overall,MIXED,15.8,TOP,rune,9111,凱旋,73,43,30,0.589041095890411,0.5615384615384615,130,15
overall,MIXED,16.3,UTILITY,rune,8347,宇宙の英知,73,42,31,0.5753424657534246,0.4147727272727273,176,15
overall,MIXED,16.15,MIDDLE,keystone,8010,征服者,73,41,32,0.5616438356164384,0.08837772397094432,826,15
overall,MIXED,16.15,BOTTOM,shard,5007,UNKNOWN(5007),73,40,33,0.547945205479452,0.08837772397094432,826,15
overall,MIXED,16.12,BOTTOM,rune,8345,ビスケットデリバリー,73,40,33,0.547945205479452,0.4124293785310734,177,15
overall,MIXED,15.20,TOP,rune,8299,背水の陣,73,40,33,0.547945205479452,0.553030303030303,132,15
overall,MIXED,16.12,TOP,rune,8451,超成長,73,40,33,0.547945205479452,0.4101123595505618,178,15
overall,MIXED,15.24,ALL,keystone,8128,魂の収穫,73,40,33,0.547945205479452,0.04269005847953217,1710,15
overall,MIXED,15.17,BOTTOM,rune,8304,魔法の靴,73,40,33,0.547945205479452,0.4506172839506173,162,15
overall,MIXED,15.7,TOP,shard,5008,UNKNOWN(5008),73,39,34,0.5342465753424658,0.7934782608695652,92,15
overall,MIXED,15.9,ALL,shard,5011,UNKNOWN(5011),73,39,34,0.5342465753424658,0.1697674418604651,430,15
overall,MIXED,16.8,ALL,rune,8321,キャッシュバック,73,39,34,0.5342465753424658,0.10428571428571429,700,15
overall,MIXED,16.10,MIDDLE,rune,8140,グリスリー メメント,73,38,35,0.5205479452054794,0.32882882882882886,222,15
overall,MIXED,15.3,ALL,rune,9105,レジェンド: ヘイスト,73,38,35,0.5205479452054794,0.17804878048780487,410,15
overall,MIXED,16.11,ALL,keystone,8437,不死者の握撃,73,38,35,0.5205479452054794,0.06186440677966102,1180,15
overall,MIXED,16.13,ALL,keystone,8230,嵐乗りの勇躍,73,38,35,0.5205479452054794,0.022188449848024316,3290,15
overall,MIXED,15.13,ALL,rune,8401,シールドバッシュ,73,37,36,0.5068493150684932,0.07604166666666666,960,15
overall,MIXED,15.23,MIDDLE,rune,8226,マナフローバンド,73,37,36,0.5068493150684932,0.6293103448275862,116,15
overall,MIXED,16.7,UTILITY,rune,8226,マナフローバンド,73,37,36,0.5068493150684932,0.474025974025974,154,15
overall,MIXED,15.14,JUNGLE,rune,9111,凱旋,73,37,36,0.5068493150684932,0.7934782608695652,92,15
overall,MIXED,15.17,BOTTOM,rune,8014,最期の慈悲,73,37,36,0.5068493150684932,0.4506172839506173,162,15
overall,MIXED,15.13,UTILITY,rune,8226,マナフローバンド,73,36,37,0.4931506849315068,0.3802083333333333,192,15
overall,MIXED,15.22,JUNGLE,rune,8347,宇宙の英知,73,36,37,0.4931506849315068,0.553030303030303,132,15
overall,MIXED,16.5,JUNGLE,rune,8304,魔法の靴,73,36,37,0.4931506849315068,0.4506172839506173,162,15
overall,MIXED,15.9,UTILITY,shard,5001,UNKNOWN(5001),73,35,38,0.4794520547945205,0.8488372093023255,86,15
overall,MIXED,15.10,ALL,rune,8143,サドンインパクト,73,35,38,0.4794520547945205,0.10579710144927536,690,15
overall,MIXED,15.11,ALL,keystone,8008,リーサルテンポ,73,35,38,0.4794520547945205,0.13773584905660377,530,15
overall,MIXED,14.24,ALL,rune,9104,レジェンド: 迅速,73,35,38,0.4794520547945205,0.292,250,15
overall,MIXED,14.20,TOP,shard,5008,UNKNOWN(5008),73,34,39,0.4657534246575342,0.7934782608695652,92,15
overall,MIXED,16.16,MIDDLE,rune,8014,最期の慈悲,73,34,39,0.4657534246575342,0.10960960960960961,666,15
overall,MIXED,15.20,BOTTOM,shard,5001,UNKNOWN(5001),73,33,40,0.4520547945205479,0.553030303030303,132,15
overall,MIXED,15.16,JUNGLE,shard,5005,UNKNOWN(5005),73,33,40,0.4520547945205479,0.6759259259259259,108,15
overall,MIXED,15.14,TOP,shard,5008,UNKNOWN(5008),73,33,40,0.4520547945205479,0.7934782608695652,92,15
overall,MIXED,15.18,ALL,rune,8140,グリスリー メメント,73,33,40,0.4520547945205479,0.1123076923076923,650,15
overall,MIXED,16.3,UTILITY,rune,8210,至高,73,31,42,0.4246575342465753,0.4147727272727273,176,15
overall,MIXED,16.5,BOTTOM,rune,8321,キャッシュバック,73,30,43,0.410958904109589,0.4506172839506173,162,15
overall,MIXED,15.19,MIDDLE,keystone,8112,電撃,72,42,30,0.5833333333333334,0.3130434782608696,230,15
overall,MIXED,15.22,BOTTOM,shard,5001,UNKNOWN(5001),72,40,32,0.5555555555555556,0.5454545454545454,132,15
overall,MIXED,16.16,MIDDLE,rune,9101,体力吸収,72,40,32,0.5555555555555556,0.10810810810810811,666,15
overall,MIXED,15.17,ALL,keystone,8112,電撃,72,40,32,0.5555555555555556,0.08888888888888889,810,15
overall,MIXED,15.23,JUNGLE,shard,5005,UNKNOWN(5005),72,39,33,0.5416666666666666,0.6206896551724138,116,15
overall,MIXED,15.16,ALL,rune,8236,強まる嵐,72,39,33,0.5416666666666666,0.13333333333333333,540,15
overall,MIXED,15.18,JUNGLE,rune,8304,魔法の靴,72,39,33,0.5416666666666666,0.5538461538461539,130,15
overall,MIXED,15.20,TOP,rune,9111,凱旋,72,38,34,0.5277777777777778,0.5454545454545454,132,15
overall,MIXED,16.15,MIDDLE,rune,8105,執拗な賞金首狩り,72,37,35,0.5138888888888888,0.08716707021791767,826,15
overall,MIXED,16.8,JUNGLE,rune,8014,最期の慈悲,72,37,35,0.5138888888888888,0.5142857142857142,140,15
overall,MIXED,16.11,ALL,rune,8453,生気付与,72,37,35,0.5138888888888888,0.061016949152542375,1180,15
overall,MIXED,15.24,MIDDLE,rune,8139,血の味わい,72,37,35,0.5138888888888888,0.21052631578947367,342,15
overall,MIXED,14.19,UTILITY,shard,5001,UNKNOWN(5001),72,36,36,0.5,0.8571428571428571,84,15
overall,MIXED,15.7,ALL,keystone,8008,リーサルテンポ,72,36,36,0.5,0.1565217391304348,460,15
overall,MIXED,16.16,UTILITY,rune,9105,レジェンド: ヘイスト,72,36,36,0.5,0.10810810810810811,666,15
overall,MIXED,16.16,JUNGLE,rune,8234,追い風,72,36,36,0.5,0.10810810810810811,666,15
overall,MIXED,16.18,BOTTOM,rune,8313,トリプル トニック,72,35,37,0.4861111111111111,0.21428571428571427,336,15
overall,MIXED,15.11,ALL,rune,9103,レジェンド: 血脈,72,35,37,0.4861111111111111,0.13584905660377358,530,15
overall,MIXED,16.16,UTILITY,rune,9111,凱旋,72,35,37,0.4861111111111111,0.10810810810810811,666,15
overall,MIXED,15.20,MIDDLE,rune,8210,至高,72,35,37,0.4861111111111111,0.549618320610687,131,15
overall,MIXED,15.13,BOTTOM,rune,8304,魔法の靴,72,35,37,0.4861111111111111,0.375,192,15
overall,MIXED,16.16,MIDDLE,rune,8304,魔法の靴,72,35,37,0.4861111111111111,0.10810810810810811,666,15
overall,MIXED,15.23,ALL,rune,8140,グリスリー メメント,72,34,38,0.4722222222222222,0.12413793103448276,580,15
overall,MIXED,16.16,BOTTOM,keystone,8005,プレスアタック,72,34,38,0.4722222222222222,0.10810810810810811,666,15
overall,MIXED,16.1,MIDDLE,shard,5005,UNKNOWN(5005),72,33,39,0.4583333333333333,0.4675324675324675,154,15
overall,MIXED,16.8,ALL,rune,8143,サドンインパクト,72,33,39,0.4583333333333333,0.10285714285714286,700,15
overall,MIXED,16.6,BOTTOM,rune,8345,ビスケットデリバリー,72,33,39,0.4583333333333333,0.47368421052631576,152,15
overall,MIXED,15.11,ALL,rune,9105,レジェンド: ヘイスト,72,33,39,0.4583333333333333,0.13584905660377358,530,15
overall,MIXED,16.11,BOTTOM,rune,9104,レジェンド: 迅速,72,33,39,0.4583333333333333,0.3050847457627119,236,15
overall,MIXED,15.19,ALL,keystone,8005,プレスアタック,72,32,40,0.4444444444444444,0.06260869565217392,1150,15
overall,MIXED,16.17,UTILITY,rune,8009,冷静沈着,72,31,41,0.4305555555555556,0.07142857142857142,1008,15
overall,MIXED,16.12,ALL,keystone,8439,アフターショック,71,43,28,0.6056338028169014,0.07977528089887641,890,15
overall,MIXED,16.12,ALL,rune,8234,追い風,71,42,29,0.5915492957746479,0.07977528089887641,890,15
overall,MIXED,14.19,ALL,rune,8237,追火,71,42,29,0.5915492957746479,0.16904761904761906,420,15
overall,MIXED,16.3,BOTTOM,rune,8321,キャッシュバック,71,41,30,0.5774647887323944,0.4034090909090909,176,15
overall,MIXED,15.14,ALL,rune,9105,レジェンド: ヘイスト,71,40,31,0.5633802816901409,0.15434782608695652,460,15
overall,MIXED,15.23,ALL,rune,9103,レジェンド: 血脈,71,40,31,0.5633802816901409,0.12241379310344827,580,15
overall,MIXED,16.9,BOTTOM,shard,5001,UNKNOWN(5001),71,39,32,0.5492957746478874,0.44936708860759494,158,15
overall,MIXED,16.14,MIDDLE,rune,9111,凱旋,71,39,32,0.5492957746478874,0.10201149425287356,696,15
overall,MIXED,16.11,BOTTOM,rune,8236,強まる嵐,71,39,32,0.5492957746478874,0.3008474576271186,236,15
overall,MIXED,16.5,UTILITY,rune,8210,至高,71,39,32,0.5492957746478874,0.4382716049382716,162,15
overall,MIXED,15.24,BOTTOM,keystone,8021,フリートフットワーク,71,38,33,0.5352112676056338,0.20821114369501467,341,15
overall,MIXED,15.20,JUNGLE,rune,9104,レジェンド: 迅速,71,38,33,0.5352112676056338,0.5378787878787878,132,15
overall,MIXED,16.2,UTILITY,rune,8347,宇宙の英知,71,38,33,0.5352112676056338,0.5,142,15
overall,MIXED,16.10,UTILITY,rune,8463,生命の泉,71,38,33,0.5352112676056338,0.31981981981981983,222,15
overall,MIXED,15.24,MIDDLE,rune,8451,超成長,71,38,33,0.5352112676056338,0.20760233918128654,342,15
overall,MIXED,16.5,UTILITY,rune,8226,マナフローバンド,71,37,34,0.5211267605633803,0.4382716049382716,162,15
overall,MIXED,15.21,TOP,rune,8299,背水の陣,71,37,34,0.5211267605633803,0.6016949152542372,118,15
overall,MIXED,16.2,BOTTOM,rune,8017,切り崩し,71,36,35,0.5070422535211268,0.5,142,15
overall,MIXED,16.8,JUNGLE,rune,8347,宇宙の英知,71,36,35,0.5070422535211268,0.5071428571428571,140,15
overall,MIXED,16.5,JUNGLE,keystone,8010,征服者,71,36,35,0.5070422535211268,0.4382716049382716,162,15
overall,MIXED,15.20,ALL,keystone,8229,秘儀の彗星,71,36,35,0.5070422535211268,0.10757575757575757,660,15
overall,MIXED,16.14,ALL,keystone,8128,魂の収穫,71,36,35,0.5070422535211268,0.020402298850574714,3480,15
overall,MIXED,15.21,ALL,rune,9103,レジェンド: 血脈,71,35,36,0.49295774647887325,0.12033898305084746,590,15
overall,MIXED,16.16,UTILITY,rune,8009,冷静沈着,71,35,36,0.49295774647887325,0.1066066066066066,666,15
overall,MIXED,16.11,ALL,rune,8463,生命の泉,71,35,36,0.49295774647887325,0.06016949152542373,1180,15
overall,MIXED,16.10,MIDDLE,keystone,8112,電撃,71,35,36,0.49295774647887325,0.31981981981981983,222,15
overall,MIXED,14.20,BOTTOM,shard,5001,UNKNOWN(5001),71,34,37,0.4788732394366197,0.7717391304347826,92,15
overall,MIXED,15.15,BOTTOM,shard,5005,UNKNOWN(5005),71,34,37,0.4788732394366197,0.8658536585365854,82,15
overall,MIXED,16.17,TOP,shard,5007,UNKNOWN(5007),71,34,37,0.4788732394366197,0.07043650793650794,1008,15
overall,MIXED,15.8,JUNGLE,rune,9104,レジェンド: 迅速,71,34,37,0.4788732394366197,0.5461538461538461,130,15
overall,MIXED,15.17,BOTTOM,rune,8017,切り崩し,71,34,37,0.4788732394366197,0.4382716049382716,162,15
overall,MIXED,16.11,ALL,rune,8446,打ちこわし,71,34,37,0.4788732394366197,0.06016949152542373,1180,15
overall,MIXED,15.22,MIDDLE,shard,5005,UNKNOWN(5005),71,33,38,0.4647887323943662,0.5378787878787878,132,15
overall,MIXED,16.7,MIDDLE,shard,5005,UNKNOWN(5005),71,33,38,0.4647887323943662,0.461038961038961,154,15
overall,MIXED,16.18,ALL,keystone,8369,ファーストストライク,71,33,38,0.4647887323943662,0.042261904761904764,1680,15
overall,MIXED,16.14,MIDDLE,rune,8345,ビスケットデリバリー,71,32,39,0.4507042253521127,0.10201149425287356,696,15
overall,MIXED,16.7,BOTTOM,rune,9103,レジェンド: 血脈,71,32,39,0.4507042253521127,0.461038961038961,154,15
overall,MIXED,16.15,UTILITY,rune,8105,執拗な賞金首狩り,71,32,39,0.4507042253521127,0.08595641646489104,826,15
overall,MIXED,15.10,ALL,keystone,8229,秘儀の彗星,71,32,39,0.4507042253521127,0.10289855072463767,690,15
overall,MIXED,16.3,TOP,rune,9111,凱旋,71,31,40,0.43661971830985913,0.4034090909090909,176,15
overall,MIXED,15.4,ALL,rune,9104,レジェンド: 迅速,71,30,41,0.4225352112676056,0.26296296296296295,270,15
overall,MIXED,15.16,ALL,keystone,8229,秘儀の彗星,71,30,41,0.4225352112676056,0.13148148148148148,540,15
overall,MIXED,16.14,TOP,keystone,8992,死神の残り火,70,42,28,0.6,0.10057471264367816,696,15
overall,MIXED,16.18,ALL,rune,8224,アクシオム アルカニスト,70,41,29,0.5857142857142857,0.041666666666666664,1680,15
overall,MIXED,15.10,TOP,rune,8299,背水の陣,70,41,29,0.5857142857142857,0.5072463768115942,138,15
overall,MIXED,16.1,UTILITY,rune,8347,宇宙の英知,70,40,30,0.5714285714285714,0.45751633986928103,153,15
overall,MIXED,16.3,UTILITY,rune,8345,ビスケットデリバリー,70,39,31,0.5571428571428572,0.3977272727272727,176,15
overall,MIXED,16.9,BOTTOM,rune,8345,ビスケットデリバリー,70,39,31,0.5571428571428572,0.4430379746835443,158,15
overall,MIXED,15.10,MIDDLE,rune,8226,マナフローバンド,70,39,31,0.5571428571428572,0.5072463768115942,138,15
overall,MIXED,15.20,MIDDLE,rune,8226,マナフローバンド,70,39,31,0.5571428571428572,0.5343511450381679,131,15
overall,MIXED,16.16,ALL,rune,8232,水走り,70,38,32,0.5428571428571428,0.021021021021021023,3330,15
overall,MIXED,16.7,TOP,rune,8451,超成長,70,38,32,0.5428571428571428,0.45454545454545453,154,15
overall,MIXED,15.2,UTILITY,shard,5008,UNKNOWN(5008),70,37,33,0.5285714285714286,0.7608695652173914,92,15
overall,MIXED,16.18,JUNGLE,rune,8140,グリスリー メメント,70,37,33,0.5285714285714286,0.20833333333333334,336,15
overall,MIXED,14.22,ALL,rune,8226,マナフローバンド,70,36,34,0.5142857142857142,0.2413793103448276,290,15
overall,MIXED,16.1,MIDDLE,rune,8226,マナフローバンド,70,36,34,0.5142857142857142,0.45454545454545453,154,15
overall,MIXED,15.8,BOTTOM,rune,8236,強まる嵐,70,36,34,0.5142857142857142,0.5384615384615384,130,15
overall,MIXED,16.1,JUNGLE,keystone,8010,征服者,70,36,34,0.5142857142857142,0.45454545454545453,154,15
overall,MIXED,15.22,ALL,rune,8242,気迫,70,36,34,0.5142857142857142,0.10606060606060606,660,15
overall,MIXED,15.23,MIDDLE,rune,8210,至高,70,36,34,0.5142857142857142,0.603448275862069,116,15
overall,MIXED,16.3,TOP,rune,8451,超成長,70,36,34,0.5142857142857142,0.3977272727272727,176,15
overall,MIXED,15.8,JUNGLE,rune,8304,魔法の靴,70,36,34,0.5142857142857142,0.5384615384615384,130,15
overall,MIXED,15.15,UTILITY,shard,5001,UNKNOWN(5001),70,35,35,0.5,0.8536585365853658,82,15
overall,MIXED,16.13,UTILITY,rune,9105,レジェンド: ヘイスト,70,35,35,0.5,0.106544901065449,657,15
overall,MIXED,16.2,JUNGLE,rune,8347,宇宙の英知,70,35,35,0.5,0.49295774647887325,142,15
overall,MIXED,16.7,UTILITY,rune,8210,至高,70,35,35,0.5,0.45454545454545453,154,15
overall,MIXED,16.14,BOTTOM,rune,8233,英気集中,70,35,35,0.5,0.10057471264367816,696,15
overall,MIXED,14.19,ALL,rune,8451,超成長,70,35,35,0.5,0.16666666666666666,420,15
overall,MIXED,16.16,TOP,rune,8234,追い風,70,35,35,0.5,0.10510510510510511,666,15
overall,MIXED,15.3,BOTTOM,shard,5005,UNKNOWN(5005),70,34,36,0.4857142857142857,0.8536585365853658,82,15
overall,MIXED,16.13,UTILITY,shard,5005,UNKNOWN(5005),70,34,36,0.4857142857142857,0.106544901065449,657,15
